"","origLine","nMin4Word","nMin3Word","nMin2Word","nMin1Word","testWord","prediction1","prediction2","prediction3","prediction4","prediction5","prediction6","prediction7","prediction8","timeToPredict","Correct"
"1806","Sing a song of living before everybody dies.","sing","a","song","of","living","c(42390, 42308, 42558)","c(1, 1, 1)","c(9157, 9157, 9157)","c(7740, 6775, 9591)","c(38540, 38468, 38684)","c(4539, 4573, 4602)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.388691596782519, 0.389418962861588, 0.390039363340794)",2.02000000000044,FALSE
"1807","Go to Mad Planet tonight. You'll thank me if you do!",NA,NA,NA,"go","to","c(24513, 24447, 24479)","c(1, 1, 1)","c(5615, 5615, 5615)","c(14642, 397, 6450)","c(22454, 22399, 22427)","c(4563, 5654, 6794)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.389205031661862, 0.412544925551994, 0.436933082320785)",0.0900000000001455,FALSE
"1808","#FreeDan RT : that's wild blocked me. wow.","that's","wild","blocked","me","wow","c(37489, 37610, 37617)","c(1, 1, 1)","c(8216, 8216, 8216)","c(509, 13676, 14229)","c(34044, 34141, 34146)","c(4852, 5436, 6418)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.39538764333395, 0.407881225397962, 0.428889269211078)",0.579999999999927,FALSE
"1809","Thanks to Dr. Billingsley, Dr. Willihnganz, & Dr. Rhodes. A special thank you to our conference planning team!","you","to","our","conference","planning","c(14626, 14621, 44933)","c(1, 1, 1)","c(2750, 2750, 9369)","c(14873, 9303, 11137)","c(13254, 13249, 40815)","c(9061, 19971, 4660)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.485431285298723, 0.718830224200046, 0.391280164299206)",1.46999999999935,FALSE
"1810","RT : I'm happy to announce #BWENY will be held from June 5th through 7th, which falls during Internet week.","","i'm","happy","to","announce","c(154486, 154402, 154876)","c(1, 1, 1)","c(76489, 76489, 76489)","c(2895, 1908, 7431)","c(146762, 146694, 147068)","c(4613, 4634, 4641)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.390274687660493, 0.390723943179918, 0.390873695019726)",4.09000000000015,FALSE
"1811","Just realized my childhood friend/neighbor is dating",NA,"just","realized","my","childhood","c(39866, 39632, 39563)","c(1, 1, 1)","c(8738, 8738, 8738)","c(12946, 4649, 1640)","c(36234, 36031, 35968)","c(4631, 4816, 4842)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.39065976382, 0.394617491014935, 0.395173712134224)",0.409999999999854,FALSE
"1812","Varsity game, avoiding him. :/",NA,NA,"varsity","game","avoiding","c(23767, 23744, 23736)","c(1, 1, 1)","c(5427, 5427, 5427)","c(12404, 1269, 524)","c(21792, 21769, 21763)","c(4505, 12670, 13306)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387964230703449, 0.562639055279921, 0.57624507958251)",0.330000000000837,FALSE
"1813","Early news on Mariano's injury sounds REALLY bad... He'll go for an MRI but it's sounding like his season, and most likely career, is over..","injury","sounds","really","bad","he'll","c(98449, 98485, 98463)","c(1, 1, 1)","c(63984, 63984, 63984)","c(502, 14190, 5075)","c(95659, 95691, 95672)","c(4506, 4522, 4559)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387985623823422, 0.388327913742984, 0.389119459181971)",2.1899999999996,FALSE
"1814","Don't miss & Friday night at ChickieWhaWha on Canal Street from 8-10p. Song from their CD ""Bridging the Gap""!","from","p","song","from","their","c(23346, 23367, 23299)","c(1, 1, 1)","c(5323, 5323, 5323)","c(8509, 9283, 5553)","c(21397, 21415, 21355)","c(4645, 5883, 5890)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.390959267499617, 0.417443950025725, 0.417593701865533)",0.590000000000146,FALSE
"1815","Finding Nemo is one of the best movies ever created.","finding","nemo","is","one","of","c(134118, 134165, 134108)","c(1, 1, 1)","c(72178, 72178, 72178)","c(7323, 12455, 6263)","c(128243, 128284, 128236)","c(6185, 6669, 7247)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.423904672257457, 0.434258942324207, 0.446624165668383)",2.47999999999956,FALSE
"1816","New York City was shweeeet","new","york","city","was","shweeeet","c(68360, 68469, 68676)","c(1, 1, 1)","c(14418, 14418, 14418)","c(2128, 6613, 13557)","c(61992, 62091, 62259)","c(4593, 4663, 4712)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.38984682526104, 0.391344343659124, 0.392392606537783)",3.40999999999985,FALSE
"1817",""": If you love and respect her, don't cheat on her. Real simple.""","","if","you","love","and","c(215149, 215117, 215146)","c(1, 1, 1)","c(154845, 154845, 154845)","c(12127, 5609, 10815)","c(209713, 209686, 209710)","c(5729, 6766, 9119)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.414149409549941, 0.436334074961551, 0.486672086257135)",8.23000000000047,FALSE
"1818","you program drums to homie???",NA,NA,NA,"you","program","c(72990, 72973, 72838)","c(1, 1, 1)","c(14894, 14894, 14894)","c(8757, 8040, 3726)","c(66000, 65985, 65892)","c(4477, 5469, 5830)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387365223344216, 0.408587198357059, 0.416310114667176)",0.159999999999854,FALSE
"1819","Some girls don't realize what they're worth. Some guys don't realize what they have. Then she leaves after realizing. Then he realizes.",NA,"some","girls","don't","realize","c(17948, 18003, 18004)","c(1, 1, 1)","c(3920, 3920, 3920)","c(5616, 14657, 15083)","c(16380, 16421, 16422)","c(6908, 6925, 7416)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.439371897997664, 0.439735581037199, 0.450239602943757)",0.390000000000327,FALSE
"1820","At the #EmbassyofBrazil Party time!",NA,NA,"at","the","embassyofbrazil","c(152064, 150736, 152058)","c(1, 1, 1)","c(76276, 76276, 76276)","c(14587, 8969, 14560)","c(144672, 143583, 144667)","c(4467, 4470, 4494)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.38715129214449, 0.387215471504408, 0.387728906383751)",1.30999999999949,FALSE
"1821","yeah my stupid ass phone cant record/play vids -___- FML!","stupid","ass","phone","cant","recordplay","c(12381, 12383, 12388)","c(1, 1, 1)","c(1974, 1974, 1974)","c(276, 1192, 7299)","c(11102, 11104, 11109)","c(4564, 5539, 8062)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.389226424781834, 0.410084716755142, 0.464059558446072)",1,FALSE
"1822","hey i was only referencing the fact that I completely humiliated you..and im the baby of the group","humiliated","youand","im","the","baby","c(152064, 150736, 152058)","c(1, 1, 1)","c(76276, 76276, 76276)","c(14587, 8969, 14560)","c(144672, 143583, 144667)","c(4467, 4470, 4494)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.38715129214449, 0.387215471504408, 0.387728906383751)",1.69000000000051,FALSE
"1823","Back in LA after long drive from Vancouver...Check out the Dancing Ninja on IMDB, WE HAD FUN SHOOTING IT","dancing","ninja","on","imdb","we","c(43388, 43466, 43692)","c(1, 1, 1)","c(9218, 9218, 9218)","c(2018, 5353, 13832)","c(39428, 39496, 39675)","c(4578, 4580, 4754)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.389525928461451, 0.389568714701396, 0.393291117576633)",0.489999999999782,FALSE
"1824","Marketing a product similar to others? Research their successful strategies but don’t copy! Once you know what works test new strategies.","you","know","what","works","test","c(162180, 162187, 162178)","c(1, 1, 1)","c(77703, 77703, 77703)","c(5075, 14413, 1172)","c(153500, 153506, 153498)","c(11888, 12320, 28816)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.54590963546133, 0.555151463289503, 0.908052370357902)",6.3100000000004,FALSE
"1825","xs tonight for avicii lets go NHL in town haha well the non playoff teams",NA,NA,NA,"xs","tonight","NA","NA","NA","NA","NA","NA","NA",NA,0,FALSE
"1826","Imo: toxins in the body inhibit the ability to feel and express love. I sense so much more love, in me and in my environment, after a detox","more","love","in","me","and","c(127767, 127888, 127895)","c(1, 1, 1)","c(71169, 71169, 71169)","c(487, 13260, 13795)","c(122485, 122582, 122587)","c(4852, 5436, 6418)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.39538764333395, 0.407881225397962, 0.428889269211078)",3.78999999999996,FALSE
"1827","i am eating an egg sandwich while looking at the menu of the restaurant i'll be eating at tonight","am","eating","an","egg","sandwich","c(19017, 19010, 19009)","c(1, 1, 1)","c(4233, 4233, 4233)","c(9636, 1205, 524)","c(17372, 17365, 17364)","c(8088, 15463, 19109)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.46461577956536, 0.622390039363459, 0.700389354783645)",0.609999999999673,FALSE
"1828","soo.. another day canceled. I quit trying to make plans. :|",NA,NA,NA,"soo","another","NA","NA","NA","NA","NA","NA","NA",NA,0,FALSE
"1829","Harvey's intro is total doom & gloom so far. I suspect he will acknowledge some? positive expressions of urban social movements","acknowledge","some","positive","expressions","of","c(20444, 20445, 47384)","c(1, 1, 1)","c(4696, 4696, 10125)","c(1269, 9244, 8823)","c(18708, 18709, 43117)","c(13677, 15224, 28289)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.584181927092353, 0.617277083690002, 0.896778196132329)",0.600000000000364,FALSE
"1830","I bet if you were here in Miami / Lauderdale u would like a bad chick would. In my Rkelly tone ....lmfao send me something nice.",NA,NA,"i","bet","if","c(119784, 119652, 119584)","c(1, 1, 1)","c(69451, 69451, 69451)","c(14464, 10894, 14973)","c(115344, 115249, 115191)","c(4485, 4636, 5411)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387536368303997, 0.390766729419863, 0.407346397398646)",1.33999999999924,FALSE
"1831","Talking to him>>>>",NA,NA,NA,"talking","to","c(57135, 57134, 57137)","c(1, 1, 1)","c(13114, 13114, 13114)","c(10135, 9244, 13689)","c(52302, 52301, 52303)","c(27945, 3924, 8150)","c(2.13931199726168e-05, 2.6077659269304e-05, 2.6077659269304e-05)","c(0.889418962861747, 0.334185203536103, 0.444389391608246)",0.140000000000327,FALSE
"1832","lol was dying reading that. You know me brotha, ain't a thang to worry about. Born ready #problemchildontheloose /Cc","was","dying","reading","that","you","c(148315, 148651, 148706)","c(1, 1, 1)","c(76270, 76270, 76270)","c(5337, 13127, 14261)","c(141570, 141841, 141884)","c(4504, 4518, 4647)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387942837583477, 0.388242341263094, 0.391002053739562)",2.21000000000004,FALSE
"1833","Tina Moore and the Just Us Trio tonight at 9:30. All ages, no cover - nothing but great music!","","all","ages","no","cover","c(41026, 40926, 40949)","c(1, 1, 1)","c(8969, 8969, 8969)","c(14599, 3029, 6095)","c(37319, 37231, 37253)","c(4784, 5189, 5268)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.393932911175811, 0.402597124764724, 0.404287181242561)",1.86999999999989,FALSE
"1834","Tweefer beef going on PLUR is what we live by Peace Love Unity and Respect.","beef","going","on","plur","is","c(133666, 133744, 133970)","c(1, 1, 1)","c(72171, 72171, 72171)","c(1942, 5193, 13412)","c(127869, 127937, 128116)","c(4578, 4580, 4754)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.389525928461451, 0.389568714701396, 0.393291117576633)",0.880000000000109,FALSE
"1835","I love my neighborhood.",NA,NA,"i","love","my","c(126649, 126617, 126646)","c(1, 1, 1)","c(70828, 70828, 70828)","c(12524, 5795, 11176)","c(121447, 121420, 121444)","c(5729, 6766, 9119)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.414149409549941, 0.436334074961551, 0.486672086257135)",1.19999999999982,FALSE
"1836","U ever get tired of hearing the radio... then start listening to the cds u have, & realize.. u got your cd on repeat just like the radio?","on","repeat","just","like","the","c(125814, 125803, 125738)","c(1, 1, 1)","c(70659, 70659, 70659)","c(11662, 9186, 4265)","c(120697, 120686, 120631)","c(4542, 5326, 5910)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.388755776142437, 0.405527982200973, 0.418021564264986)",2.02999999999975,FALSE
"1837","yes, that is a reference to section 5K1.1 of the federal sentencing guildelines, allows downward departure from typcl jail term",NA,NA,"yes","that","is","c(148315, 148651, 148706)","c(1, 1, 1)","c(76270, 76270, 76270)","c(5337, 13127, 14261)","c(141570, 141841, 141884)","c(4504, 4518, 4647)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387942837583477, 0.388242341263094, 0.391002053739562)",1.0600000000004,FALSE
"1838","come back here! I wanna babysit baby Mariam!","i","wanna","babysit","baby","mariam","c(8050, 8046, 8047)","c(1, 1, 1)","c(1003, 1003, 1003)","c(11434, 7033, 7171)","c(7114, 7110, 7111)","c(6737, 9088, 12041)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.435713674482345, 0.486008899537983, 0.549182782817141)",0.359999999999673,FALSE
"1839","im willing to pay:)",NA,NA,NA,"im","willing","c(29781, 29808, 29800)","c(1, 1, 1)","c(6562, 6562, 6562)","c(1720, 13480, 11560)","c(27137, 27159, 27152)","c(4629, 5192, 5538)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.390616977580055, 0.402661304124642, 0.41006332363517)",0.149999999999636,FALSE
"1840","I could use a couple of cups of coffee.",NA,"i","could","use","a","c(157604, 157574, 157601)","c(1, 1, 1)","c(77046, 77046, 77046)","c(12181, 1541, 11662)","c(149481, 149455, 149479)","c(7204, 7316, 10568)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.445704261509561, 0.448100290946494, 0.517670717097466)",3.24000000000069,FALSE
"1841","Seriously though, Lightning Bolt was a Philip Glass tribute band, right?",NA,NA,"seriously","though","lightning","c(63419, 63404, 63394)","c(1, 1, 1)","c(13409, 13409, 13409)","c(13557, 9117, 7052)","c(57646, 57633, 57624)","c(4897, 6761, 10400)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.396350333732718, 0.436227109361688, 0.514076672942066)",0.259999999999309,FALSE
"1842","#nms30 something fun for every little American History learner! www.historyglobe.com/jamestown/","for","every","little","american","history","c(3704, 3697, 3695)","c(1, 1, 1)","c(482, 482, 482)","c(5019, 839, 113)","c(3256, 3249, 3247)","c(12146, 16132, 21319)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.551429060414266, 0.636702036625144, 0.747668149923143)",1.35000000000036,FALSE
"1843","Nice to be tweeting with you, tell us more about Castleton Christian!","us","more","about","castleton","christian","c(92180, 92076, 92100)","c(1, 1, 1)","c(63025, 63025, 63025)","c(13292, 1222, 6112)","c(90029, 89944, 89964)","c(4888, 6224, 7005)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.396157795652964, 0.424739003936389, 0.441447030635009)",1.01000000000022,FALSE
"1844","oh yeah we don't want that :/ lol",NA,NA,NA,"oh","yeah","c(43220, 43204, 43214)","c(1, 1, 1)","c(9184, 9184, 9184)","c(15045, 6150, 13523)","c(39272, 39260, 39268)","c(5603, 7806, 11257)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.41145387643339, 0.45858291973308, 0.532410576758604)",0.139999999999418,FALSE
"1845","Lol! I knew something was up!","i","knew","something","was","up","c(68360, 68469, 68676)","c(1, 1, 1)","c(14418, 14418, 14418)","c(2128, 6613, 13557)","c(61992, 62091, 62259)","c(4593, 4663, 4712)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.38984682526104, 0.391344343659124, 0.392392606537783)",3.35000000000036,FALSE
"1846","thanks for following. What caught ur interest in my profile? Your music site sounds promising.","in","my","profile","your","music","c(73320, 73376, 73304)","c(1, 1, 1)","c(14906, 14906, 14906)","c(7379, 10512, 6164)","c(66273, 66323, 66257)","c(4974, 5308, 5627)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.39799760397061, 0.405142906041466, 0.411967311312733)",1.30999999999949,FALSE
"1847","Before you reference your information, ask yourself who is the author.",NA,NA,"before","you","reference","c(163268, 163251, 163116)","c(1, 1, 1)","c(77847, 77847, 77847)","c(8469, 7784, 3607)","c(154441, 154426, 154333)","c(4477, 5469, 5830)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387365223344216, 0.408587198357059, 0.416310114667176)",1.64000000000033,FALSE
"1848","Streeter on drop in draft: “I’m extremely hungry. I kind of felt like a lot of people didn’t believe in me even though I believe in myself.""","though","i","believe","in","myself","c(120708, 120607, 120890)","c(1, 1, 1)","c(69583, 69583, 69583)","c(9070, 7545, 13097)","c(116134, 116052, 116286)","c(4773, 5226, 5260)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.393697586856113, 0.403388670203711, 0.40411603628278)",3.13000000000011,FALSE
"1849","If love isnt a sport, then why are there so many players.? <\3",NA,"if","love","isnt","a","c(32166, 32167, 32173)","c(1, 1, 1)","c(6956, 6956, 6956)","c(7052, 8412, 14728)","c(29220, 29221, 29226)","c(5053, 9561, 9737)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.399687660448447, 0.496127845285034, 0.499893034400216)",0.420000000000073,FALSE
"1850","having an allergic reaction to one's own perfume is not fun.","having","an","allergic","reaction","to","c(49087, 49085, 49084)","c(1, 1, 1)","c(10735, 10735, 10735)","c(14740, 7033, 44)","c(44744, 44742, 44741)","c(4531, 11345, 15426)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.388520451822738, 0.534293171316195, 0.621598493924472)",0.420000000000073,FALSE
"1851","top score on putt putt mcdonalds game","score","on","putt","putt","mcdonalds","c(48621, 132373, 132373)","c(1, 1, 1)","c(10545, 56775, 56775)","c(9303, 13480, 13480)","c(44292, 124187, 124187)","c(4897, 2963, 2963)","c(2.6077659269304e-05, 2.74747918784515e-05, 2.74747918784515e-05)","c(0.359558766005151, 0.112014726488446, 0.112014726488446)",1.80000000000018,FALSE
"1852","“Success to me is having ten honeydew melons and eating only the top half of each slice.“~Barbra Streisand","melons","and","eating","only","the","c(44030, 44080, 44031)","c(1, 1, 1)","c(9243, 9243, 9243)","c(8082, 14298, 8280)","c(39973, 40016, 39974)","c(4609, 4681, 5807)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.390189115180602, 0.391729419818631, 0.415818072907805)",1.75999999999931,FALSE
"1853","I follow you. Would you follow me? Thanks. Much love. Dr. Spanish","you","follow","me","thanks","much","c(57786, 57806, 37489)","c(1, 1, 1)","c(13315, 13315, 8216)","c(44, 13689, 509)","c(52916, 52934, 34044)","c(17647, 24206, 4852)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.669112613383669, 0.809430087284107, 0.39538764333395)",1.47000000000025,FALSE
"1854","Thomas Alva Edison~ Just because something doesnt do what you planned it to do doesnt mean its useless.","what","you","planned","it","to","c(32469, 32669, 32618)","c(1, 1, 1)","c(6967, 6967, 6967)","c(6148, 14177, 12207)","c(29465, 29603, 29569)","c(4515, 5032, 5054)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.388178161903176, 0.399238404929022, 0.39970905356842)",1.8100000000004,FALSE
"1855","ITS A GIRL YAYY!!!",NA,NA,NA,"its","a","c(32904, 32860, 32773)","c(1, 1, 1)","c(6980, 6980, 6980)","c(13130, 9053, 1325)","c(29805, 29766, 29682)","c(4909, 5188, 5802)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.396607051172389, 0.402575731644751, 0.415711107307942)",0.0799999999999272,FALSE
"1856","BFAR 10 to hold investment forum on mariculture park project in MisOcc - Philippine Information Agency",NA,NA,"bfar","","to","NA","NA","NA","NA","NA","NA","NA",NA,0.0199999999995271,FALSE
"1857","Juiced lemons. Simmered w simple syrup n rosemary. Freezing it and flaking w a fork every hour. Adding to champagne bar on Easter.",NA,NA,NA,"juiced","lemons","NA","NA","NA","NA","NA","NA","NA",NA,0.0100000000002183,FALSE
"1858","Funny presentation for Colin Firth since he probably hates Margaret Thatcher just like every other Brit.","he","probably","hates","margaret","thatcher","37156","1","8083","907","33724","25953","2.13931199726168e-05","0.846803867876281",0.359999999999673,FALSE
"1859","Stupid bitches <<<<",NA,NA,NA,"stupid","bitches","c(56243, 56241, 56242)","c(1, 1, 1)","c(12806, 12806, 12806)","c(7055, 3442, 4914)","c(51464, 51462, 51463)","c(18787, 20051, 27023)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.69350077015246, 0.720541673797856, 0.869694506246988)",0.170000000000073,FALSE
"1860","Make your bucket list now it's the end of the world as we know it. Only 11 months and 21 days. happy new year!","only","","months","and","","c(95438, 95023, 95745)","c(1, 1, 1)","c(63471, 63471, 63471)","c(9750, 6154, 12648)","c(92980, 92630, 93256)","c(4472, 4482, 4618)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387258257744353, 0.387472188944079, 0.390381653260356)",1.80000000000018,FALSE
"1861","The Italian writer Antonio Tabucchi dies in Lisbon.",NA,NA,NA,"the","italian","c(61786, 60458, 61780)","c(1, 1, 1)","c(13323, 13323, 13323)","c(15053, 9275, 15024)","c(56231, 55142, 56226)","c(4467, 4470, 4494)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.38715129214449, 0.387215471504408, 0.387728906383751)",0.0900000000001455,FALSE
"1862","sorry ignore the random hash tag lol but still congrats that's great !",NA,NA,"sorry","ignore","the","c(29718, 29717, 29719)","c(1, 1, 1)","c(6541, 6541, 6541)","c(1897, 551, 3546)","c(27075, 27074, 27076)","c(4664, 13560, 27937)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.391365736779097, 0.581678932055556, 0.889247817901966)",0.380000000000109,FALSE
"1863","I'm so sleepy and I gotta get this school thing going... :/",NA,NA,"i'm","so","sleepy","c(144516, 144376, 144364)","c(1, 1, 1)","c(75219, 75219, 75219)","c(12805, 1874, 502)","c(138022, 137909, 137899)","c(5496, 5760, 6541)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.409164812596319, 0.414812596269092, 0.431520622967711)",1.26000000000022,FALSE
"1864","And to those making my world a better place. Happy #FF @ @ @","a","better","place","happy","ff","c(25936, 25924, 25927)","c(1, 1, 1)","c(5981, 5981, 5981)","c(15089, 8807, 9310)","c(23781, 23771, 23774)","c(8135, 9421, 10417)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.465621256204073, 0.493132808488867, 0.5144403559816)",0.599999999999454,FALSE
"1865","webinar overload day, 's #ContentDisco is up next",NA,"webinar","overload","day","'s","c(16254, 16230, 16274)","c(1, 1, 1)","c(3347, 3347, 3347)","c(4837, 617, 7865)","c(14819, 14799, 14835)","c(5681, 5850, 6524)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.413122539791255, 0.416737977066628, 0.431156939928177)",0.190000000000509,FALSE
"1866","I know! How was your trip? Miss you. Would love to catch-up for real one of these days...","how","was","your","trip","miss","c(66084, 66087, 66090)","c(1, 1, 1)","c(13770, 13770, 13770)","c(1876, 7634, 11568)","c(59908, 59911, 59913)","c(9468, 13357, 24295)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.49413828512758, 0.577336128701114, 0.811334074961671)",3.94999999999982,FALSE
"1867","I hate biology.",NA,NA,"i","hate","biology","c(116490, 116482, 119784)","c(1, 1, 1)","c(68986, 68986, 69451)","c(13068, 680, 14464)","c(112468, 112460, 115344)","c(28485, 28489, 4485)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.900971247646964, 0.901056820126854, 0.387536368303997)",1.25,FALSE
"1868","Just bought $NNVC on patent approval news","nnvc","on","patent","approval","news","c(6315, 6318, 45913)","c(1, 1, 1)","c(673, 673, 9652)","c(1244, 9244, 6982)","c(5577, 5580, 41730)","c(13637, 21252, 10549)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.583326202293448, 0.746234810884977, 0.517264247817987)",0.579999999999927,FALSE
"1869","It is true! You do good things. Always have. Now you get to do even more! THAT is wonderful and appropriate and deserved.",NA,NA,NA,"it","is","c(32469, 32669, 32618)","c(1, 1, 1)","c(6967, 6967, 6967)","c(6148, 14177, 12207)","c(29465, 29603, 29569)","c(4515, 5032, 5054)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.388178161903176, 0.399238404929022, 0.39970905356842)",0.0900000000001455,FALSE
"1870","I hate it when I don't feel like talking and people just keep on talking to me -.-","i","hate","it","when","i","c(160302, 160293, 160265)","c(1, 1, 1)","c(77504, 77504, 77504)","c(10045, 8626, 5354)","c(151861, 151852, 151832)","c(4561, 4685, 5577)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.389162245421916, 0.391814992298522, 0.410897655314102)",8.48999999999978,FALSE
"1871","Just added some interesting articles at www.bowlingdo.com... also have new retail site at www.shopbowling.com","also","have","new","retail","site","c(140547, 140548, 140545)","c(1, 1, 1)","c(74075, 74075, 74075)","c(7941, 8679, 752)","c(134294, 134295, 134292)","c(9832, 23612, 23614)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.501925380797615, 0.796722574020369, 0.796765360260314)",3.21000000000004,FALSE
"1872","Congrats to : WCHA reg season champs! One more win or Minn loss gives UW outright title. #Badgers home next wknd to host OSU","to","","wcha","reg","season","NA","NA","NA","NA","NA","NA","NA",NA,0.319999999999709,FALSE
"1873","Proud Momma Alert: My 6th grade son won the school-wide (K-8) science fair! Goes to school district regionals this Friday!","goes","to","school","district","regionals","c(107868, 142130, 142096)","c(1, 1, 1)","c(66801, 74563, 74563)","c(5078, 6834, 44)","c(104515, 135783, 135754)","c(14259, 6848, 6856)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.59663272291642, 0.438088310799307, 0.438259455759088)",2.69999999999982,FALSE
"1874","that pic was actually from Denver",NA,"that","pic","was","actually","c(68360, 68469, 68676)","c(1, 1, 1)","c(14418, 14418, 14418)","c(2128, 6613, 13557)","c(61992, 62091, 62259)","c(4593, 4663, 4712)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.38984682526104, 0.391344343659124, 0.392392606537783)",2.11000000000058,FALSE
"1875","I can't sweat it cause I know I'm going to work this out","know","i'm","going","to","work","c(242986, 242902, 243376)","c(1, 1, 1)","c(160506, 160506, 160506)","c(2805, 1850, 7197)","c(235028, 234960, 235334)","c(4613, 4634, 4641)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.390274687660493, 0.390723943179918, 0.390873695019726)",7.22999999999956,FALSE
