"","origLine","nMin4Word","nMin3Word","nMin2Word","nMin1Word","testWord","prediction1","prediction2","prediction3","prediction4","prediction5","prediction6","prediction7","prediction8","timeToPredict","Correct"
"3656","Gonna be a long day","gonna","be","a","long","day","c(243975, 243942, 243938)","c(1, 1, 1)","c(126130, 126130, 126130)","c(20066, 10653, 9533)","c(232185, 232153, 232149)","c(14765, 16213, 16422)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.508564846614825, 0.52386638627945, 0.52607496486364)",13.25,FALSE
"3657","I just got pregnant lookin at that picture! Dang u! Lol","just","got","pregnant","lookin","at","c(88376, 88375, 88377)","c(1, 1, 1)","c(15603, 15603, 15603)","c(22677, 7974, 22712)","c(79340, 79339, 79341)","c(12810, 31173, 52347)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.487905654595252, 0.681954116516184, 0.905707432026384)",1.38000000000102,FALSE
"3658","Bruno Mars is the only short man I could ever love... O, and Bruce Lee.","love","o","and","bruce","lee","c(197453, 185678, 187003)","c(1, 1, 1)","c(116914, 115077, 115077)","c(16015, 9376, 19338)","c(190305, 179731, 180865)","c(30481, 9323, 9603)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.67464150225657, 0.451057264532719, 0.454016125793835)",4.02999999999884,FALSE
"3659","Ok, am I crazy but anti depressant ads seem curiously similar to life insurance ads...","but","anti","depressant","ads","seem","c(4249, 4247, 4250)","c(1, 1, 1)","c(397, 397, 397)","c(20569, 14220, 22334)","c(3559, 3557, 3560)","c(28621, 34945, 43199)","c(1.31705453922847e-05, 1.31705453922847e-05, 1.31705453922847e-05)","c(0.659304331792658, 0.742594860853523, 0.851304542521515)",0.779999999998836,FALSE
"3660","We will be announcing a *secret show* in Austin, TX soon!! :)",NA,"we","will","be","announcing","c(369203, 369057, 369153)","c(1, 1, 1)","c(279894, 279894, 279894)","c(9514, 5280, 8267)","c(361799, 361686, 361762)","c(9459, 9785, 9821)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.45249442571669, 0.45593938561356, 0.456319810632846)",12.4400000000023,FALSE
"3661","Plans are going into motion now for the Urban Noise Spring festival... send us your band suggestions!","plans","are","going","into","motion","c(235374, 235395, 235427)","c(1, 1, 1)","c(124679, 124679, 124679)","c(7027, 11182, 15450)","c(224611, 224630, 224660)","c(11035, 12883, 13783)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.46914858767211, 0.488677071995472, 0.498187697477628)",5.2599999999984,FALSE
"3662","Hi everyone, Nate here, your friendly Health IT geek! Sounds like an exciting chat!","your","friendly","health","it","geek","c(60253, 60264, 60472)","c(1, 1, 1)","c(10597, 10597, 10597)","c(9336, 9857, 17887)","c(53892, 53903, 54051)","c(9353, 9428, 9967)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451374285382125, 0.452166837505638, 0.457862645433285)",1.15999999999985,FALSE
"3663","A turkey never voted for an early Christmas - Irish Proverb","turkey","never","voted","for","an","c(219489, 218588, 218839)","c(1, 1, 1)","c(122066, 122066, 122066)","c(22319, 1150, 7819)","c(210588, 209829, 210053)","c(9531, 9539, 9830)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453255275755262, 0.453339814648437, 0.456414916887668)",4.45000000000073,FALSE
"3664","Gonna be a cold wintery night people! Bundle up!",NA,NA,NA,"gonna","be","c(46048, 46044, 46052)","c(1, 1, 1)","c(8547, 8547, 8547)","c(18117, 11817, 20229)","c(41587, 41583, 41591)","c(13236, 40740, 52139)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.492407350656806, 0.783052065391506, 0.903509420803841)",0.270000000000437,FALSE
"3665","nothing is certain outside of yourself.","nothing","is","certain","outside","of","c(83670, 83676, 83674)","c(1, 1, 1)","c(14375, 14375, 14375)","c(6479, 14046, 11552)","c(74934, 74940, 74938)","c(13456, 16872, 17331)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.494732170219111, 0.530830277604718, 0.535680696600618)",1.95000000000073,FALSE
"3666","And they're all coughing uncontrollably","and","they're","all","coughing","uncontrollably","c(28194, 5501, 5417)","c(1, 1, 1)","c(4580, 640, 640)","c(22468, 18810, 11847)","c(25199, 4703, 4631)","c(19097, 9518, 9645)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.554342657268938, 0.453117900053853, 0.454459954983002)",2.30999999999767,FALSE
"3667","Houston or Austin is like home of the Asians in Texas.","home","of","the","asians","in","c(289992, 290742, 290120)","c(1, 1, 1)","c(134573, 134573, 134573)","c(15788, 18907, 16311)","c(273790, 274403, 273896)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",2.10000000000218,FALSE
"3668","Really really need new running shoes!","really","really","need","new","running","c(75206, 75363, 75214)","c(1, 1, 1)","c(13613, 13613, 13613)","c(1903, 15096, 2721)","c(67459, 67604, 67466)","c(9813, 10005, 11828)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.456235271739671, 0.458264205175865, 0.477528505458055)",3.0099999999984,FALSE
"3669","hmm... I sent you some stuff away back, I will resend. I have not heard from him.","you","some","stuff","away","back","c(14351, 14344, 14321)","c(1, 1, 1)","c(1483, 1483, 1483)","c(16579, 11762, 485)","c(12469, 12462, 12445)","c(9403, 13864, 14284)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451902653464467, 0.499043653771022, 0.503481945662695)",3.31999999999971,FALSE
"3670","Not the ideal day to think solar but still State #incentives kick-start Bellingham #solar panel company | BBJ Today","not","the","ideal","day","to","c(30272, 30252, 30223)","c(1, 1, 1)","c(5107, 5107, 5107)","c(11964, 10078, 5486)","c(27166, 27152, 27128)","c(11343, 11676, 12554)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.472403335059337, 0.475922266487735, 0.485200410013661)",5.78000000000247,FALSE
"3671","Thanks, it was!",NA,NA,NA,"thanks","it","c(107653, 107666, 107647)","c(1, 1, 1)","c(20315, 20315, 20315)","c(8635, 14013, 879)","c(97221, 97234, 97216)","c(34824, 49809, 51018)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.720535553888798, 0.878887468166703, 0.891663408397733)",0.259999999998399,FALSE
"3672","thanx. You have a great week also.",NA,NA,NA,"thanx","you","107682","1","20318","830","97247","51551","1.05673616468176e-05","0.897295812155499",0.0800000000017462,FALSE
"3673","There is a show called ""Hardcore Pawn""","a","show","called","hardcore","pawn","c(48498, 22018, 22019)","c(1, 1, 1)","c(9068, 2945, 2945)","c(19114, 18019, 18309)","c(43830, 19434, 19435)","c(50666, 10766, 10772)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.887943697098045, 0.46630596738911, 0.466369371558991)",1.25,FALSE
"3674","you should tape a copy of Binds of Blood to *their* front door... (not sure I got the title right)","should","tape","a","copy","of","c(205132, 205128, 205133)","c(1, 1, 1)","c(118734, 118734, 118734)","c(13836, 7888, 20269)","c(197375, 197372, 197376)","c(10657, 30099, 31349)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.465154124969605, 0.670604770107477, 0.683813972166028)",4.40999999999985,FALSE
"3675","Miami Heat beating the Bulls Ass... #literally....on the floor","bulls","ass","literallyon","the","floor","c(112847, 113597, 112975)","c(1, 1, 1)","c(20328, 20328, 20328)","c(16292, 19488, 16827)","c(101415, 102028, 101521)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",0.899999999997817,FALSE
"3676","5'10""+ FEMALE PROMO MODELS NEEDED: national publication & food brand have teamed up for unique SXSW event on 3/15. msg me for details.","sxsw","event","on","","msg","c(80466, 80594, 81004)","c(1, 1, 1)","c(14115, 14115, 14115)","c(3104, 8124, 21080)","c(72125, 72242, 72574)","c(9486, 9488, 9762)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452779744481154, 0.452800879204448, 0.455696336295682)",0.850000000002183,FALSE
"3677","Sending our verry own danni a dark purple :) it seems to be all the rage :) Love from Harley","all","the","rage","","love","90658","1","16209","9996","81488","8077","3.80184769798122e-05","0.564802494012128",0.789999999997235,FALSE
"3678","hehe I love when someone sings nasty to me... ;-)","hehe","i","love","when","someone","c(306281, 306266, 306216)","c(1, 1, 1)","c(136430, 136430, 136430)","c(15423, 13278, 8134)","c(287693, 287679, 287640)","c(9471, 9660, 10697)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452621234056452, 0.454618465407705, 0.465576819435478)",19.0699999999997,FALSE
"3679","missing u too baby, and no roots",NA,NA,NA,"missing","u","c(71397, 71402, 71393)","c(1, 1, 1)","c(12970, 12970, 12970)","c(7944, 14509, 80)","c(63977, 63982, 63974)","c(32388, 32787, 13249)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.31705453922847e-05)","c(0.694793460917095, 0.699009838214184, 0.45684670802232)",0.260000000002037,FALSE
"3680","Twisted and no doubt drinking vodka, hanging her ankles in hoop earring during sex","her","ankles","in","hoop","earring","c(52864, 56989, 56431)","c(1, 1, 1)","c(9612, 10060, 10060)","c(18853, 22457, 11843)","c(47626, 51064, 50602)","c(37216, 9551, 10099)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.745812682948041, 0.453466622988199, 0.459257537170668)",1.29999999999927,FALSE
"3681","I bet me and could def make a better show","bet","me","and","could","def","c(205346, 205378, 205415)","c(1, 1, 1)","c(118828, 118828, 118828)","c(687, 6575, 10844)","c(197581, 197608, 197637)","c(9478, 10783, 11081)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.45269520558798, 0.466485612537107, 0.469634686307865)",7.02999999999884,FALSE
"3682","working too hard? ;)",NA,NA,"working","too","hard","c(120849, 120829, 120932)","c(1, 1, 1)","c(20696, 20696, 20696)","c(2925, 732, 21039)","c(107994, 107978, 108065)","c(9380, 9606, 10130)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451659604146589, 0.454047827878775, 0.45958512538172)",0.830000000001746,FALSE
"3683","RT Susan Hutchison = fundamentalist anti-evolution conservakook. Explains why she won't debate r explain her opinions on anything","antievolution","conservakook","explains","why","she","c(307429, 307431, 307420)","c(1, 1, 1)","c(136499, 136499, 136499)","c(20015, 20023, 18467)","c(288677, 288679, 288670)","c(11765, 18029, 19397)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.476862761674304, 0.543056715030113, 0.55751286576299)",4.27999999999884,FALSE
"3684","i think its at the same spot we went to March Madness","think","its","at","the","same","c(289992, 290742, 290120)","c(1, 1, 1)","c(134573, 134573, 134573)","c(15788, 18907, 16311)","c(273790, 274403, 273896)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",8.13000000000102,FALSE
"3685","Go #Reds!! Just watched a Reds feature on #MLBisBack on #ESPN...Cincy is where it's at! We love this city and it's great people!","a","reds","feature","on","mlbisback","c(257611, 257739, 258149)","c(1, 1, 1)","c(128360, 128360, 128360)","c(2998, 7892, 20460)","c(244500, 244617, 244949)","c(9486, 9488, 9762)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452779744481154, 0.452800879204448, 0.455696336295682)",4.34000000000015,FALSE
"3686","What's your personal vision?",NA,"what's","your","personal","vision","c(263133, 263114, 263131)","c(1, 1, 1)","c(129234, 129234, 129234)","c(21906, 10048, 21289)","c(249474, 249456, 249472)","c(9990, 16478, 17740)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.458105694751162, 0.526666737115863, 0.540002747514176)",5.11000000000058,FALSE
"3687","Thanks for the retweet",NA,"thanks","for","the","retweet","c(466266, 467016, 466394)","c(1, 1, 1)","c(298441, 298441, 298441)","c(15304, 18340, 15811)","c(449440, 450053, 449546)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",13.8600000000006,FALSE
"3688","Watching 16 & pregnant i <3 this show even if the girls have no clue wat they got themselves into lol That sucks!!!","pregnant","i","","this","show","c(116706, 116654, 116524)","c(1, 1, 1)","c(20425, 20425, 20425)","c(13743, 11822, 5232)","c(104631, 104587, 104470)","c(9724, 9998, 10118)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.455294776553102, 0.458190233644337, 0.459458317041958)",1.80999999999767,FALSE
"3689","Thanks! I suppose I could have taken minute to look for that.","suppose","i","could","have","taken","c(402745, 402617, 402616)","c(1, 1, 1)","c(287276, 287276, 287276)","c(18691, 11249, 11238)","c(392557, 392453, 392452)","c(9848, 10447, 10513)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.456605129397311, 0.462934979023768, 0.46363242489246)",21.7299999999996,FALSE
"3690","Worst officiated game I've ever seen",NA,"worst","officiated","game","i've","c(44361, 44329, 44341)","c(1, 1, 1)","c(8207, 8207, 8207)","c(18959, 1924, 9996)","c(40089, 40058, 40070)","c(9345, 17217, 19692)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.45128974648895, 0.534476017372878, 0.560630237448808)",0.470000000001164,FALSE
"3691","I azked god to get rid of my enemies I was Surprized wen I Lozt niggaz dat waz friends to me SMH #shout out to all my real niggaz","out","to","all","my","real","c(427150, 427100, 426965)","c(1, 1, 1)","c(291491, 291491, 291491)","c(7466, 6669, 2343)","c(414139, 414099, 413977)","c(9395, 9817, 9837)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451818114571292, 0.456277541186259, 0.456488888419195)",18.0800000000017,FALSE
"3692","A true tragedy in every sense: London's Sky News reporting singer Amy Winehouse found dead in her London home. Details to come.","sense","london's","sky","news","reporting","c(75519, 75525, 75503)","c(1, 1, 1)","c(13632, 13632, 13632)","c(20569, 22955, 2893)","c(67749, 67755, 67733)","c(13228, 15195, 18705)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.492322811763631, 0.513108812122967, 0.550200251503377)",1.38999999999942,FALSE
"3693","Authors, cont.: If I can't find you easily I often just give up. How many opportunities for PR are you missing w/out a blog?","i","can't","find","you","easily","c(311534, 311489, 311125)","c(1, 1, 1)","c(136934, 136934, 136934)","c(15505, 13468, 654)","c(292197, 292158, 291899)","c(9592, 10138, 10145)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.45389988481572, 0.459669664274894, 0.459743635806422)",15.1399999999994,FALSE
"3694","#MyPastRelationships made me know what I want and need in a relationship!","made","me","know","what","i","c(482193, 482291, 482182)","c(1, 1, 1)","c(300283, 300283, 300283)","c(3213, 12616, 1658)","c(463056, 463126, 463045)","c(9587, 11992, 12389)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453847048007485, 0.479261552768137, 0.483456795341932)",20.1399999999994,FALSE
"3695","RT: If u love a man ull toast his pb&j",NA,"rt","if","u","love","c(476328, 476321, 476337)","c(1, 1, 1)","c(299300, 299300, 299300)","c(16496, 14060, 19380)","c(457922, 457915, 457931)","c(25883, 43338, 43344)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.626052773404398, 0.810506070949998, 0.810569475119879)",10.6899999999987,FALSE
"3696","Stupid move Rondo. Try to act like you've been in a high stakes game before.","like","you've","been","in","a","c(234134, 233576, 233864)","c(1, 1, 1)","c(124305, 124305, 124305)","c(21791, 11492, 16573)","c(223439, 222977, 223217)","c(9551, 10099, 10287)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453466622988199, 0.459257537170668, 0.461244201160274)",5.97000000000116,FALSE
"3697","Whelp traffic in NYC",NA,"whelp","traffic","in","nyc","c(234134, 233576, 233864)","c(1, 1, 1)","c(124305, 124305, 124305)","c(21791, 11492, 16573)","c(223439, 222977, 223217)","c(9551, 10099, 10287)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453466622988199, 0.459257537170668, 0.461244201160274)",4.83000000000175,FALSE
"3698","Asking a working writer what he thinks about critics is like asking a lamppost how it feels about dogs.","he","thinks","about","critics","is","c(29202, 29204, 3370)","c(1, 1, 1)","c(4789, 4789, 131)","c(830, 9302, 22457)","c(26145, 26147, 2736)","c(13724, 50137, 9533)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.497564223140464, 0.882353562786866, 0.453276410478556)",6.43999999999869,FALSE
"3699","hey. Sounds like fun, how's LA?",NA,NA,NA,"hey","sounds","c(51359, 51341, 51351)","c(1, 1, 1)","c(9372, 9372, 9372)","c(16224, 1539, 9336)","c(46282, 46266, 46275)","c(10428, 13070, 17010)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.462734199152478, 0.490653168623431, 0.532288573511982)",0.279999999998836,FALSE
"3700","did you follow ?",NA,NA,NA,"did","you","c(31941, 31964, 31896)","c(1, 1, 1)","c(5593, 5593, 5593)","c(14287, 20712, 4067)","c(28718, 28737, 28681)","c(10197, 11187, 11388)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.460293138612058, 0.47075482664243, 0.472878866333445)",0.170000000001892,FALSE
"3701","Were never taking a WR high, what was I thinking.","a","wr","high","what","was","c(128774, 128872, 128763)","c(1, 1, 1)","c(22170, 22170, 22170)","c(3407, 13429, 1752)","c(115031, 115101, 115020)","c(9587, 11992, 12389)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453847048007485, 0.479261552768137, 0.483456795341932)",1.36999999999898,FALSE
"3702","Nd It Begins NOW",NA,NA,"nd","it","begins","c(60253, 60264, 60472)","c(1, 1, 1)","c(10597, 10597, 10597)","c(9336, 9857, 17887)","c(53892, 53903, 54051)","c(9353, 9428, 9967)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451374285382125, 0.452166837505638, 0.457862645433285)",0.849999999998545,FALSE
"3703","RT : The great use of life is to spend it for something that will outlast it. - William James","for","something","that","will","outlast","c(307722, 307596, 307611)","c(1, 1, 1)","c(136539, 136539, 136539)","c(11711, 2123, 3618)","c(288917, 288822, 288836)","c(9468, 9484, 9490)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452589531971511, 0.452758609757861, 0.452822013927742)",6.90000000000146,FALSE
"3704","Today was fun with Brenda :D But tomorrow shuld be better with my Boo <3","tomorrow","shuld","be","better","with","c(195023, 194988, 195038)","c(1, 1, 1)","c(116250, 116250, 116250)","c(18495, 8286, 21630)","c(187992, 187960, 188005)","c(10202, 13376, 15697)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.460345975420292, 0.493886781287364, 0.518413627669681)",4.38999999999942,FALSE
"3705","Who's ready for the CHILI CHALLENGE Tomm ??? I hear the winner gets an Amazing prize ?? (:","who's","ready","for","the","chili","c(466266, 467016, 466394)","c(1, 1, 1)","c(298441, 298441, 298441)","c(15304, 18340, 15811)","c(449440, 450053, 449546)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",16,FALSE
"3706","SF for a month in a few days. Sweet.","month","in","a","few","days","c(393028, 393055, 393101)","c(1, 1, 1)","c(285535, 285535, 285535)","c(3636, 11105, 19678)","c(383784, 383807, 383847)","c(9698, 9881, 10239)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.455020025150285, 0.456953852331656, 0.460736967801225)",19.2400000000016,FALSE
"3707","CHECK OUT OUR FAVORITES (:",NA,NA,"check","out","our","c(260654, 260578, 260588)","c(1, 1, 1)","c(128578, 128578, 128578)","c(13468, 3487, 6428)","c(247172, 247112, 247122)","c(10243, 10595, 11153)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.460779237247813, 0.464498948547501, 0.470395536346437)",2.64999999999782,FALSE
"3708","Makes sense RT : twitter wrkd well for food truck event, b/c that is how ppl follow food trucks in Dallas.",NA,"makes","sense","rt","","c(97556, 97555, 97550)","c(1, 1, 1)","c(17989, 17989, 17989)","c(10201, 9996, 2893)","c(87894, 87893, 87888)","c(14921, 26508, 35876)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.510213355031732, 0.632657374433673, 0.731652418341274)",3.10000000000218,FALSE
"3709","Also, good resources or books for principles of game design and development (creative, technical, and business perspectives all welcome).","development","creative","technical","and","business","c(8533, 9858, 9446)","c(1, 1, 1)","c(832, 832, 832)","c(9669, 19930, 16928)","c(7356, 8490, 8133)","c(9323, 9603, 9688)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451057264532719, 0.454016125793835, 0.454914351533816)",5.5099999999984,FALSE
"3710","RT : I NEVER LIE ABOUT THE THINGS I HAVE ... I WORK HARD. AND IF I REALLY WANT SOMETHING ILL BUST MY ASS FOR IT.","work","hard","and","if","i","c(232280, 232287, 232373)","c(1, 1, 1)","c(124160, 124160, 124160)","c(620, 928, 16536)","c(221869, 221873, 221941)","c(9819, 10261, 10950)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.456298675909552, 0.460969449757456, 0.468250361932129)",18.2900000000009,FALSE
"3711","gabe wants to know. Post it on his facebookwall",NA,NA,NA,"gabe","wants","NA","NA","NA","NA","NA","NA","NA",NA,0,FALSE
"3712","Enjoy nightime pillow talk with your mate","nightime","pillow","talk","with","your","c(308283, 308670, 308571)","c(1, 1, 1)","c(136633, 136633, 136633)","c(2795, 15004, 11975)","c(289416, 289755, 289676)","c(9513, 9560, 9574)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453065063245619, 0.453561729243021, 0.453709672306076)",4.68000000000029,FALSE
"3713","oh girl",NA,NA,NA,"oh","girl","c(80113, 80110, 80142)","c(1, 1, 1)","c(14065, 14065, 14065)","c(9339, 8694, 20633)","c(71811, 71808, 71833)","c(12344, 14389, 15709)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.482981264067824, 0.504591518635613, 0.518540436009443)",0.25,FALSE
"3714","Let's go puppies!",NA,NA,"let's","go","puppies","c(222858, 222784, 222744)","c(1, 1, 1)","c(122742, 122742, 122742)","c(21662, 8092, 620)","c(213672, 213608, 213573)","c(9473, 10149, 10764)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452642368779746, 0.45978590525301, 0.466284832665817)",2.40999999999985,FALSE
"3715","on the nights I have to work, I don't do any","nights","i","have","to","work","c(472075, 471935, 472744)","c(1, 1, 1)","c(298742, 298742, 298742)","c(4328, 2882, 10994)","c(454300, 454200, 454812)","c(9598, 9617, 9624)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453963288985601, 0.454164068856891, 0.454238040388418)",23.2999999999993,FALSE
"3716","lol im sorry for caring damn !",NA,"lol","im","sorry","for","c(279060, 279070, 279062)","c(1, 1, 1)","c(133119, 133119, 133119)","c(2795, 13134, 7719)","c(264259, 264265, 264260)","c(10457, 21281, 44238)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.463040652640237, 0.577421775105638, 0.820016696432154)",4.88999999999942,FALSE
"3717","High levels of physical activity reduce cancer mortality rates by 38%.","high","levels","of","physical","activity","c(263399, 263397, 263400)","c(1, 1, 1)","c(129340, 129340, 129340)","c(9701, 5740, 11522)","c(249734, 249732, 249735)","c(16777, 27515, 38268)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.529826378248268, 0.643298707612041, 0.756929547400517)",6.57999999999811,FALSE
"3718","My own cat doesn't want to cuddle with me. get the fuck outta my room",NA,NA,"my","own","cat","c(261181, 261166, 261170)","c(1, 1, 1)","c(128707, 128707, 128707)","c(10109, 6640, 7112)","c(247647, 247633, 247637)","c(9525, 9595, 9677)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453191871585381, 0.45393158690066, 0.454798110555701)",2.54999999999927,FALSE
"3719","If you don't use the Oxford Comma you are wrong, lazy, or British.","comma","you","are","wrong","lazy","c(133154, 133149, 133136)","c(1, 1, 1)","c(22555, 22555, 22555)","c(20656, 14839, 3122)","c(118793, 118788, 118775)","c(9507, 10374, 17182)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453001659075738, 0.462163561623549, 0.534106159715239)",4.67000000000189,FALSE
"3720","Had such a great meeting with Steven on Feb 28 that I've decided to help as best I can. GL on BuyingIntoBmoreWest campaign!","can","gl","on","buyingintobmorewest","campaign","c(80466, 80594, 81004)","c(1, 1, 1)","c(14115, 14115, 14115)","c(3104, 8124, 21080)","c(72125, 72242, 72574)","c(9486, 9488, 9762)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452779744481154, 0.452800879204448, 0.455696336295682)",0.840000000000146,FALSE
"3721","VALENTINE'S DAY IS AROUND THE CORNER!! Place your orders now!","around","the","corner","place","your","c(86651, 86653, 86648)","c(1, 1, 1)","c(15209, 15209, 15209)","c(20600, 20633, 20558)","c(77724, 77726, 77722)","c(11448, 11918, 13181)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.473512908032255, 0.47847956800627, 0.49182614576623)",12.880000000001,FALSE
"3722","After all, the dealer did invest millions to sell and service automobiles","to","sell","and","service","automobiles","c(97794, 97818, 97815)","c(1, 1, 1)","c(18045, 18045, 18045)","c(7944, 21151, 20872)","c(88113, 88130, 88129)","c(12275, 19616, 22759)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.482252116114192, 0.559827117963648, 0.593040335619668)",4.77999999999884,FALSE
"3723","Flying to Oakland today; arriving at sundown. Auspicious!",NA,NA,"flying","to","oakland","c(118656, 118516, 119325)","c(1, 1, 1)","c(20629, 20629, 20629)","c(4589, 3061, 11684)","c(106275, 106175, 106787)","c(9598, 9617, 9624)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453963288985601, 0.454164068856891, 0.454238040388418)",0.700000000000728,FALSE
"3724","it's not the first time",NA,"it's","not","the","first","c(466266, 467016, 466394)","c(1, 1, 1)","c(298441, 298441, 298441)","c(15304, 18340, 15811)","c(449440, 450053, 449546)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",14.0299999999988,FALSE
"3725","More than 9.",NA,NA,NA,"more","than","c(72153, 72253, 72232)","c(1, 1, 1)","c(13158, 13158, 13158)","c(8748, 16827, 15154)","c(64684, 64764, 64746)","c(9492, 9495, 10009)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452843148651035, 0.452874850735976, 0.458306474622452)",0.259999999998399,FALSE
